,company/brand,stage,amount,headquarter,what_it_does,year_collected,investor,sector,founded,founders
2694,SportZchain,Pre-seed,400000.0,Mumbai,SportZchain is India's first blockchain based platform poised to disrupt a multi-billion dollar fan engagement industry.,2021,"Darq Capital, Jagadeesh Atukuri",Sports,2021.0,Siddharth Jaiswal
2695,Hypto,Seed,3000000.0,Chennai,The next generation of web services that democratize access to finance for developers and businesses.,2021,Stellaris Venture Partners,IT & Technology,2018.0,"Abhishek Rajagopal, Aravind Sriraman, Tholkappiyan Velavan"
2696,CHUPPS,Pre-series A,1100000.0,Mumbai,D2C footwear brand,2021,Venture Catalysts,Consumer Goods,2016.0,"Gaurav Agarwal, Yash Mukhi"
2697,Zenduty,Pre-series A,1900000.0,Bangalore,"Next-generation end-to-end incident response platform for SREs, DevOps, ITOps and Support teams",2021,StartupXseed Ventures,IT & Technology,2019.0,"Ankur Rawal, Vishwa Krishnakumar"
2698,R for Rabbit,,5000000.0,Ahmedabad,The concept of R for Rabbit was conceived after the founder of the company was blessed with a baby.,2021,Xponentia Capital Partners,Consumer Goods,2014.0,Kunal Popat
2699,Acko,Series D,255000000.0,Bangalore,ACKO is India’s first and fastest growing InsurTech company which makes buying and using insurance effortless.,2021,"General Atlantic, Multiples",Financial Services,2016.0,"Varun Dua, Ruchi Deepak"
2700,LoveLocal,Pre-series B,18000000.0,Mumbai,LoveLocal (formerly known as m.Paani) is bringing Trusted Local Shops Online and empowering them to deliver the neighbourhood shopping experience of the future.,2021,Vulcan Capital,Retail,2015.0,Akanksha Hazari
2701,SupplyNote,Pre-series A,1200000.0,Noida,"SupplyNote is Cloud based web and mobile enabled suite connecting outlets, service providers and suppliers.",2021,Venture Catalysts,Consumer Goods,2015.0,"Kushang, Abhishek Verma, Nitin Prakash, Harshit Mittal"
2702,Vakilsearch,,10000000.0,Chennai,"India's largest Legal, Compliance & Tax services platform, and trusted partner in making legal simple!",2021,InCorp India,Business Services,2010.0,Hrishikesh Datar
2703,Cloudphysician,Pre-series A,4000000.0,Bangalore,Cloudphysician is a healthtech company that is transforming the delivery of critical care.,2021,Elevar Equity,Healthcare & Life Sciences,2017.0,"Dr Dhruv Joshi, Dr Dileep Raman"
2704,Wiggles.in,Pre-series A,5500000.0,Pune,Wiggles India is a preventative healthcare brand for all things pets!,2021,Anthill Ventures,Healthcare & Life Sciences,2018.0,Anushka Iyer
2705,Avanti Finance,Series A2,15000000.0,Bangalore,A digital platform to make financial services accessible to 100 million unserved and underserved households across India,2021,"Oikocredit, Nomura, The Bill & Melinda Gates Foundation",Financial Services,2017.0,"Nandan Nilekani, Vijay Kelkar"
2706,Vanity Wagon,Pre-series A,700000.0,New Delhi,Vanity Wagon is India's first true information oriented clean beauty marketplace.,2021,Inflection Point Ventures,Consumer Goods,2018.0,"Prateek, Naina Ruhail, Sahil Shreshtha"
2707,Purplle,,70000000.0,Mumbai,Purplle.com is one of India’s largest e-beauty destinations with more than 7 million monthly active users.,2021,Kedaara,Retail,2012.0,"Rahul Dash, Manish Taneja"
2708,Wallmantra,,3500000.0,Noida,WallMantra is a well reputed wall decoration online store in India.,2021,Velocity,Media & Entertainment,2013.0,Shivam Agarwal
2709,MFine,Series C,48000000.0,Bangalore,"MFine aims to make access to trusted healthcare simple, fast, and effective.",2021,"Moore Strategic Ventures, BEENEXT",Healthcare & Life Sciences,2017.0,"Prasad Kompalli, Ashutosh Lawania"
2710,Aquatein,Seed,3500000.0,Mumbai,India's First Protein Water in 21g and 10g Variants with BCAA.,2021,Eaglewings Ventures,Consumer Goods,2019.0,"Ananth B Prabhala, Mitisha Mehta"
2711,Mentza,Seed,400000.0,Mumbai,"Make great conversations accessible to everyone through a vibrant, small, safe, and easy real-time audio platform",2021,Inflection Point Ventures,Education,2020.0,"Anurag Vaish, Tapasi Mittal, Fareesh Vijayarangam, Anand Parameswaran, Divya Balakrishnan"
2712,ConnectedH,Seed,2300000.0,Gurugram,Connect different sectors of healthcare system and give the patients complete control over their information.,2021,"Kalaari Capital, Incubate Fund India",Healthcare & Life Sciences,2018.0,"Shubham Gupta, Rahul Kumar, Suresh Singh"
2713,CredAvenue,Series A,90000000.0,Chennai,CredAvenue is an organization on a mission to deepen and power the $120Trillion global enterprise debt market which would unlock a GDP multiplier and thus create massive economic value.,2021,"Sequoia Capital, Lightspeed, TVS Capital Funds",IT & Technology,2017.0,Gaurav Kumar
2714,Vedantu,Series E,100000000.0,Bangalore,Vedantu is a LIVE online learning platform that brings together students and teachers to achieve best results.,2021,ABC World Asia,Education,2011.0,"Vamsi Krishna, Pulkit Jain, Saurabh Saxena, Anand Prakash"
2715,Exotel,Series C,35000000.0,Bangalore,"Asia's largest customer engagement platform, streamlining customer interactions for Swiggy, Ola, Flipkart, GoJek etc.",2021,"IIFL AMC, Sistema Asia Fund, CX Partners, Singularity Growth Opportunities Fund",IT & Technology,2011.0,"Shivakumar Ganesan, Ishwar Sridharan, Siddharth Ramesh, Vijay Sharma"
2716,Fantasy Akhada,Series A,2000000.0,Gurugram,Fantasy Akhada is one of India's fastest growing Fantasy Sports Platform.,2021,Prime Securities Limited,Sports,2020.0,"Amit Purohit, Sumit Kumar Jha"
2717,Meesho,,570000000.0,Bangalore,Meesho is India’s largest marketplace for longtail products.,2021,"Fidelity, B Capital",Retail,2015.0,"Sanjeev Barnwal, Vidit Aatrey"
2718,PumPumPum,,3500000.0,Gurugram,Pumpumpum is empowering millennials with a smart car subscription model. We provide monthly subscription of pre-owned cars at affordable rates.,2021,LC Nueva AIF,Manufacturing,2018.0,Tarun Lawadia
2719,Cusmat,Pre-series A,100000.0,Hyderabad,CUSMAT is India’s largest immersive skilling and training platform.,2021,We Founder Circle,IT & Technology,2016.0,"Abhinav Ayan, Anirban Jyoti Chakravorty"
2720,Homeville,,7000000.0,Mumbai,A technology company focused on helping people buy their first home with down payment assistance at zero interest cost.,2021,"9Unicorns, Varanium NexGen Fund",IT & Technology,2017.0,Madhusudan Sharma
2721,Coinshift,Seed,2500000.0,Chandigarh,CoinShift helps businesses and decentralised autonomous organisations (DAO's) manage their crypto easily,2021,"Sequoia Capital, Sandeep Nailwal",IT & Technology,2021.0,Tarun Gupta
2722,Strip Finance,Seed,400000.0,Hyderabad,Collateralised NFT & DeFi Liquidity Protocol With Interest Rate Discovery.,2021,"Old Fashion Research, Nothing Research, Tenzor capital",Financial Services,2021.0,"Varun Satyam, Yuvraj Chhibber, Yash Jejani"
2723,Ola Electric,,200000000.0,Bangalore,Charging ahead to accelerate the world’s transition to sustainable mobility.,2021,"Falcon Edge, Softbank",Manufacturing,2017.0,Bhavish Aggarwal
2724,Kolo,Pre-seed,550000.0,Bangalore,Home construction app for finding ideas and service providers near you,2021,Better Capital,Manufacturing,2020.0,"Pranav Garg, Jery Althaf"
2725,Chqbook,Pre-series B,5000000.0,Gurugram,"Chqbook.com is India’s first neobank for small business owners offering world-class financial services through its five pillars of banking, khata, lending, insurance, and rewards.",2021,"Aavishkaar Capital, Rajiv Dadlani Group",IT & Technology,2017.0,"Vipul Sharma, Rajat Kumar, Sachin Arora"
2726,My3DSelfie,Pre-series A,3500000.0,Guwahati,World's first to create 3d figurine from photos,2021,"NEVF, AccelNest",Media & Entertainment,2016.0,Harsha P Deka
2727,EV Plugs,,150000.0,Gurugram,EV charging station aggregator platform,2021,Undisclosed,IT & Technology,2021.0,"Manish Narang, Kapil Narang, Ashwani Arora"
2728,Rulezero,Seed,2500000.0,Bangalore,"Rulezero is a legal/fintech startup reimagining private markets by building an intelligent platform that enables stakeholder participation and capital flow in a transparent, efficient and compliant manner.",2021,The Treasury,Financial Services,2019.0,"Satish Mugulavalli, Srinivas Katta"
2729,CredRight,,2700000.0,Hyderabad,"CredRight is a new age digital lending company 100% focused on Micro & Small businesses, making the process of availing loans simple",2021,"9Unicorns, Spearhead Capital, Venture Catalysts",Financial Services,2016.0,Neeraj Bansal
2730,Karbon Card,Pre-series A,12000000.0,Bangalore,"Empower Indian startups by creating the right financial products starting with a high-limit corporate credit card with unlimited benefits, no personal liability and no fixed deposit.",2021,"Ramp, Rainfall Ventures, Roka Works, Y Combinator",IT & Technology,2019.0,"Pei-fu Hsieh, Amit Jangir, Kartik Jain, Sunil Sinha"
2731,Auntie Fung,,400000.0,Bangalore,Serving delectable and eclectic pan-Asian fare to all foodies in a quick-service & healthy format,2021,India Angel Network,Consumer Goods,2015.0,"Satrajit Das, Subhradeep Bhowmik"
2732,ePayLater,Series B,10000000.0,Mumbai,ePaylater is a payment solution that aims to separate the experience of shopping from the hassles of payment process.,2021,"Responsibility, Blue Ashva Capital, Pravega Ventures",Financial Services,2015.0,"Aurko Bhattacharya, Akshat Saxena"
2733,Fittr,Series A,11000000.0,Pune,"FITTR’s mission is to reach out to 50 million people and make them fit, create jobs in the fitness industry, teach people how easy it is to stay fit and move together as a Wolfpack.",2021,"Dream Capital, Elysian Park Ventures",Healthcare & Life Sciences,2016.0,"Rohit Chattopadhyay, Jitendra Chouksey, Suniel Shetty, Sonal Singh, Bala Dabbedi"
2734,Medikabazaar,Series C,75000000.0,Mumbai,"Medikabazaar, India’s pioneering and largest online B2B marketspace for medical supplies and equipment.",2021,"CDC Group, Creaegis",Healthcare & Life Sciences,2014.0,"Vivek Tiwari, Ketan Malkan"
2735,Nimble Growth Organics,Seed,3500000.0,Bangalore,Nimble Growth Organics is the new age Agri startup which through its proprietary package of practice (PoP) cultivates organic fruits & vegetables and ensure that authentic food reaches plate.,2021,Undisclosed,Agriculture,2016.0,"Rahul Saria, Nagendra Kalkuli, Abhisek Bhagchandka, Pradeep Kumar ML"
2736,Delhivery,,125000000.0,Gurugram,Delhivery is a leading logistics and supply chain services company in India.,2021,"Lee Fixel’s venture capital firm, Addition",Transportation & Logistics,2011.0,Sahil Barua
2737,Akudo,Seed,4200000.0,Bangalore,A Learning-First Neobank for teenagers - Enable practical financial education for child today,2021,"Y Combinator, JAFCO Asia, Incubate Fund India, marquee angels",Financial Services,2020.0,"Lavika Aggarwal, Sajal Khanna, Jgaveer Gandhi"
2738,Sanctum Wealth,,10000000.0,Mumbai,Sanctum is an Indian wealth management firm which has acquired RBS India’s Private Banking business.,2021,The Xander Group,Financial Services,2016.0,Shiv Gupta
2739,88academics,Pre-series A,3000000.0,New Delhi,88academics an 88tuition Pte Ltd has been established with the social objective of making quality video-based learning material available to all students.,2021,Aarin Capital,Education,2018.0,Anil Ahuja
2740,Upgame,,3500000.0,Gurugram,Upgame is the leading data intelligence and practice tracking platform for golfers,2021,"James Milner, Adam Lallana",Sports,2017.0,Sameer Sawhney
2741,Sanfe,Series A,1000000.0,New Delhi,India’s revolutionary feminine hygiene and period care brand that strives to build a better world for women.,2021,"LetsVenture, Ajay Garg, Tarun Sharma",Healthcare & Life Sciences,2018.0,"Archit Aggarwal, Harry Sehrawat"
2742,PredictiVu,Pre-seed,1500000.0,Gurugram,"PredictiVu's AI-enabled dashboard integrated with India's largest, proprietary, weekly consumer purchase data, market intelligence and web insights",2021,Kunal Sarkar,Business Services,2020.0,
2743,Sterling Accuris Wellness,,30000000.0,Ahmedabad,"STERLING ACCURIS WELLNESS PRIVATE LIMITED is a hospital & health care company based out of 3-FLOOR HERITAGE COMPLEX, NR.",2021,Morgan Stanley Private Equity Asia,Healthcare & Life Sciences,2016.0,Girish Patel
2744,Bijnis,Series B,30000000.0,New Delhi,Bijnis is revolutionizing the way manufacturers operate and scale their factories by digitizing their Demand/Supply/Captial/Operations.,2021,Westbridge Capital,Business Services,2015.0,"Siddharth, Chaitanya Rathi, Siddharth Rastogi, Shubham Agarwal"
2745,Capital Float,,50000000.0,Bangalore,India's leading BNPL and digital credit platform serving millions of aspirational individuals.,2021,Lightrock India,Financial Services,2013.0,"Sashank Rishyasringa, Gaurav Hinduja"
2746,Manch Technologies,Pre-series A,1000000.0,Bangalore,"A Single Click Work Flow E-Sign solution to conduct speedy, accurate, efficient transactions through a “cash-less, presence-less, paperless” framework.",2021,Bharat Inclusion,IT & Technology,2017.0,Suresh Anantpurkar
2747,Sochcast,,3500000.0,Undisclosed,"CA Harvinderjit Singh Bhatia, Garima Surana, Anil Srivatsa",2021,Undisclosed,Media & Entertainment,2020.0,"Vinners, Raj Nayak, Amritaanshu Agrawal"
2748,Glamyo Health,Series A,3000000.0,New Delhi,Glamyo Health is an advanced healthcare co delivering a seamless experience for elective surgeries.,2021,Ananta Capital,Healthcare & Life Sciences,2019.0,"Archit Garg, Dr Preet Pal Thakur"
2749,CashBook,Seed,2300000.0,Gurugram,"CashBook is a digital record-keeping app using which businesses can add entries, segregate records, and find overall balance instantly.",2021,"JAM, Better Tomorrow Ventures",IT & Technology,2020.0,"Vivek, Ashutosh Pathak"
2750,The Money Club,Pre-series A,1700000.0,Noida,The Money Club is a mobile platform for peer to peer chit funds.,2021,"SOSV, Venture Catalysts",Financial Services,2016.0,"Manuraj Jain, Surajit Ra"
2751,SuperZop,Series A,4000000.0,Mumbai,SuperZop is India's first and only vernacular B2B Grocery e-commerce platform that is transforming the unorganized retail sector.,2021,Incofin’s India Progress Fund,Retail,2016.0,"Raghuveer Allada, Prithwi Singh, Darshan Krishnamurthy"
2752,Zypp Electric,Series A,7000000.0,Gurugram,"Zypp is working to convert all deliveries for e-commerce, grocery, medicine and food vertical to go electric with e-scooter sharing app.",2021,"9Unicorns, Anthill Ventures",Transportation & Logistics,2017.0,"Akash Gupta, Rashi Agarwal"
2753,Alpha Coach,,1200000.0,Mumbai,One to One Personal Fitness Coaching,2021,Jani Ventures INC,Education,2021.0,Ketan Mavinkurve
2754,VRO Hospitality,Series A,3000000.0,Bangalore,One of the fastest-growing hospitality companies based out of Bangalore.,2021,CreedCap Asia Advisors,Travel & Tourism,2018.0,"Safdhar Adoor, Sharath Rice, Dawn Thomas"
2755,byteXL,,200000.0,Hyderabad,"ByteXL is the first-ever, one-stop-shop for self-learning course work and guided training – preparing a new generation of coders for the workforce.",2021,Joseph Joy,Education,2019.0,"Sricharan Tadepalli, Karun Tadepalli"
2756,Leena AI,Series B,30000000.0,Gurugram,AI to help enterprises transform the employee experience.,2021,Bessemer Venture Partners,IT & Technology,2015.0,"Mayank Goyal, Anand Prajapati"
2757,CARS24,Series F,450000000.0,Gurugram,"CARS24 is proud to be a tech-first organisation, looking to make inroads into the global auto-tech market in groundbreaking ways.",2021,"DST Global, Falcon Edge, SoftBank Vision Fund 2",Manufacturing,2015.0,"Mehul Agrawal, Vikram Chopra"
